NUMBER,IDSW,ENGLISH,INDONESIAN,FORM,ORIGINAL_FORM,LANGUAGE,LOCATION,LONGITUDE,LATITUDE,GENDER,RECORDED,MEDIALINK,REGISTER,EXCLUDE,REFERENCE,GRAMMAR_COMMENT,PRONUNCIATION_COMMENT,TRANSLATION_COMMENT,EDITING_COMMENT,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,HOLLE,SIL,REID,BLUST,LIST,SWA100,GUD200
1195,13.080,eight,delapan,owalu,walu / owalu  +BOA +KNI +BGL~,Pendau,Parisan,119.9267,0.1552,,False,,,False,nan,,,,,,number,,nomor-nomor,1300,334,93.0,0.0,C75 E67 F67 G73,,
1196,13.090,nine,sembilan,sësio,sësio   +BGL +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1301,335,196.0,0.0,C76 E68 F68 G74,,
1197,13.100,ten,sepuluh,sompulu,sompulu +BGL +BOA +KNI,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1302,336,306.0,0.0,C72 E69 F69 G75 Sa176,,
1198,13.101,eleven,sebelas,sompulu soung,sompulu soung,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,,1303,,0.0,0.0,,,
1199,13.102,twelve,dua belas,sompulu doruo,sompulu doruo ~,Pendau,Parisan,119.9267,0.1552,,False,,,False,nan,,,,,,number,,,1304,,0.0,0.0,,,
1201,13.103,Xteen,Xbelas,sompulu lelima,"sompulu lelima ~ ""15""",Pendau,Parisan,119.9267,0.1552,,False,,,False,nan,,,"""15""",,,number,,,1306,,0.0,0.0,,,
1203,,nineteen,sembilan belas,sompulu sesio,sompulu sesio,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,,1311,,0.0,0.0,,,
1204,13.104,twenty,dua puluh,ruompulu,ruompulu +BOA,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,nomor-nomor,1312,337,329.0,0.0,C78 E70 F70 G76 Sa192,,
1207,,thirty,tiga puluh,tolumpulu,tolumpulu,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,,1316,,0.0,0.0,,,
1207a,,forty,empat puluh,apampulu,apampulu,Pendau,Parisan,119.9267,0.1552,,True,,,False,nan,,,,,,number,,,1317,,0.0,0.0,,,
